mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,label
-549.0087,45.097706,-16.760588,3.4349647,-9.308577,-12.816567,-9.430436,-14.92293,-9.162867,-7.458133,-6.7940693,-6.7822742,-7.0775595,-3.8529215,-8.8735895,-7.6231675,-3.0365078,1.4247117,2.6453068,1.9224265,6.1561174,3.0987487,3.088639,2.4824312,0.9689183,-1.6003934,-1.8931761,0.2649131,-0.9279241,0.24281846,-2.3412259,-0.74462044,-1.3268573,3.927001,2.2650068,2.821049,0.642954,1.7680972,-1.6008148,0.887974,6
-689.02423,35.82853,-10.4643,2.0183408,-5.440293,-3.7197995,-10.697568,-14.6019,-5.409602,-4.1473517,-6.409535,-4.7877994,-3.708337,-2.6926289,-5.9261184,-6.1704636,-5.9789176,-3.8659847,-4.4483776,-3.8362331,-0.13811105,-0.68042356,-2.645744,1.0389605,-1.509848,-2.5982406,-1.9066218,-1.8873832,-2.2239673,-0.35520378,-1.6933974,1.43927,1.9525473,4.368541,2.834149,2.4129782,2.1641967,2.7202575,0.4032505,1.5082482,6
-669.6387,39.62248,-15.822851,4.6260757,-9.546662,-8.05386,-10.50608,-17.4843,-2.4675536,-7.114575,-5.2029605,-4.3444967,-0.9700827,2.1168966,-1.241121,-3.3839118,-3.7373803,-3.3621075,-3.3568604,-3.2810864,-2.785849,-1.3362936,-3.546111,-0.40117598,0.40566865,0.07243606,1.0716282,0.7202186,-1.3944069,0.5027159,-2.773531,1.5960705,0.9587042,3.8887324,3.9222279,4.7046137,3.5088336,3.8407567,1.2288167,2.6981428,6
-453.98288,38.455975,-24.410378,-0.07971285,-17.617134,-15.797617,-10.9205675,-18.574785,-10.207181,-7.849771,-12.188225,-4.714131,-6.752931,1.6579041,-3.3363605,-2.1837194,2.0904005,0.79677945,-0.41782585,-1.8864555,1.5585654,-1.7784683,-1.2498127,3.3270295,0.079558946,-0.4404027,0.7446753,2.2752726,-0.2558073,2.0319355,-0.15865223,4.290847,0.48942682,3.0520892,-0.07841322,3.3507464,-0.048948053,0.7448362,-1.1878927,1.569097,6
-647.96204,42.612766,-17.875015,1.5456129,-12.02858,-9.883981,-10.270378,-17.57378,-8.862192,-7.8335867,-8.003654,-6.171221,-7.166956,-3.08024,-5.323576,-5.7879443,-4.5431504,-5.814376,-3.463856,-3.7684648,-0.30624765,-0.047614407,-2.247607,1.027623,-0.3605977,0.86922747,-0.332543,0.44849554,-0.3717429,1.6125768,-1.1318003,0.8633322,0.9194025,2.7961488,0.54068184,1.1461138,-0.87428874,1.4257092,0.3918088,0.6508756,6
-451.47437,38.166836,-30.330904,3.3338113,-10.6447,-11.453189,-10.879158,-26.093723,-15.591294,-4.3177905,-15.471607,-7.732803,-7.5817275,-2.9053195,-10.00997,-8.000217,-1.3579303,3.002764,2.0656378,2.79235,7.1460896,1.4033389,0.45927176,4.5288105,1.2929432,3.055538,0.81653166,2.2270997,0.675908,3.505505,-1.1260378,3.1202881,-1.9878296,1.8208432,-1.0731795,2.744721,0.5636823,2.2467356,-0.30542514,2.460628,6
-568.6787,37.46434,-20.135347,4.2730484,-7.931558,-7.8672404,-12.01321,-19.923231,-4.793984,-4.6440177,-9.94482,-5.9945164,-6.903544,-4.380753,-10.649482,-8.965926,-8.791998,-5.915503,-7.2018557,-5.1643844,0.75485784,2.5594645,3.2678196,7.0524178,2.865324,0.48193318,0.7351935,1.7598506,3.2444649,4.511425,-0.67837447,1.0923123,-1.4079562,1.8384935,-0.21672918,-0.024737872,-1.440328,-2.5615737,-2.1735332,-0.9297639,6
-551.704,82.35567,3.5306814,15.343554,10.490634,-8.620133,3.6546483,-6.090044,-11.894778,-0.89192516,-1.14837,-5.577194,-1.3763609,1.8664267,-3.2705145,-2.851761,-3.9321535,-0.89820945,-1.2676678,-1.3763415,-4.1469,-0.06530492,-5.505994,-4.868231,-3.5185294,-2.4621744,-5.321156,-1.0820947,-2.2885952,-0.5028441,-2.0855,-1.7644056,-3.4908957,-0.944769,-2.312608,-0.35333788,-3.8793283,-2.0817049,-2.6275518,-2.445893,0
-557.957,85.19361,10.165103,20.8601,9.401043,-6.1253443,4.7337823,-6.3285375,-10.734958,-0.71213096,-0.19655612,-3.1905036,-0.13089225,3.129393,-1.6128134,-0.79722196,-2.7143214,0.7655719,0.794921,-1.1795146,-3.232155,0.38838887,-3.711786,-3.1418564,-2.623686,-1.591262,-3.857311,-0.43455058,-1.2407954,1.5158359,-1.9777461,-0.740477,-3.398677,-0.6955587,-2.4006426,-0.43660226,-3.3616393,-2.589333,-3.5925696,-1.4823221,0
-573.00806,82.23595,3.8913193,15.438811,9.582507,-3.7897549,2.259572,-8.6809025,-12.544722,-1.4146591,0.12743998,-4.190185,-4.058399,1.6070787,-1.7216148,-1.1942592,-0.76820785,0.8172729,-1.1974051,-2.0615258,-5.2044854,0.35865676,-4.721298,-5.06695,-3.1571884,-0.47558835,-4.2901573,-1.3279754,-1.2265458,0.74421734,-1.8342599,-1.9728413,-2.5633197,-0.43797004,-0.9396793,-0.3778029,-4.1379933,-2.4164915,-3.887211,-1.747308,0
-576.12646,81.636986,3.1328475,14.70416,12.1491585,-1.635836,-0.068077326,-9.632599,-11.4998255,0.12178453,-0.98105955,-3.5789306,-1.3611417,1.8054825,-2.1200674,-2.5218492,-4.2033954,0.09569018,-1.7311139,-2.282712,-5.266043,-0.7866678,-4.3803964,-5.175937,-3.8647134,-1.9166881,-3.20857,-2.2457523,-1.1965909,0.4099666,-3.430917,-2.5257893,-4.0354137,-0.9349706,-2.7475028,-1.0314578,-4.0315704,-2.6848426,-3.754651,-2.0585642,0
-590.7048,90.24686,11.999799,21.292654,13.199265,-4.907209,1.0150316,-7.37637,-7.8637357,-1.6105199,2.2012737,-1.8162482,0.5346204,3.5745733,-1.3209627,-2.3059309,-4.5367556,1.0060601,-1.2462392,-2.348336,-5.622324,1.8065972,-6.101448,-3.226956,-2.3844776,-1.8445952,-3.6093972,-0.65929556,-1.9224194,0.83212054,-2.1771953,-2.2652407,-3.089059,-1.9109001,-3.3496523,-0.5420452,-3.82229,-2.099074,-4.2956166,-1.6160845,0
-560.3465,95.10428,5.018368,18.120083,13.2006,-9.610184,0.89459836,-8.305831,-10.102911,-1.3393868,-0.37051168,-4.005685,0.36547747,3.9220688,-3.9061368,-1.9502494,-4.2374754,1.4813334,-1.6557198,-2.0853493,-5.329793,-0.05452611,-6.2109923,-3.0407627,-2.4083328,-2.1665049,-4.4968944,-0.91147804,-1.532415,1.0127859,-2.4190824,-2.7397916,-4.316657,-2.8421025,-4.2113357,-0.54916257,-4.0193396,-3.5745807,-5.327788,-2.8696709,0
-596.4446,91.81514,17.470251,23.105593,16.989738,1.2547046,5.7168183,-7.3762827,-4.690389,1.295758,2.3985417,0.1359831,3.397901,5.533206,1.4248068,0.27722466,-1.786818,2.6156592,-0.29279914,-1.3151637,-4.626346,2.0789242,-3.9972384,-2.700311,-2.0424852,-0.57447064,-2.69613,-0.599389,-0.2661263,1.2746437,-0.92271084,-1.8865635,-2.338872,-0.28508148,-2.1093671,0.52221256,-3.499876,-1.917421,-3.0291915,-0.9380353,0
-582.55176,90.067375,12.399081,25.288097,16.136776,-0.6885468,-1.3643634,-7.7586064,-5.456617,0.45091906,0.81337184,-2.9536922,1.7533739,4.4996343,-0.03223155,-0.021613194,-4.2239175,1.7860775,1.176209,-2.510492,-5.624818,2.1835759,-5.543483,-4.1152143,-3.1645787,-1.3535672,-1.039476,-0.56138057,-0.66425616,1.1078293,-1.621609,-1.2331222,-2.8064792,-0.42925015,-4.119218,-0.6975804,-5.638796,-4.2454667,-5.2107005,-1.545956,0
-562.68756,82.49002,4.447331,26.563595,11.172172,-4.347633,-0.034537915,-8.477607,-5.278446,-0.5181001,2.276268,-3.118276,1.4670922,4.5064383,-2.7428713,-0.81501335,-3.6016104,0.8679957,1.9959848,-1.4145691,-5.663877,0.95450413,-6.2742825,-2.3409202,-1.8870312,-3.0387,-2.522652,0.6394299,-1.7952864,2.1962857,-2.354342,-3.4779458,-3.2020304,-2.7953322,-1.8475378,-0.22191614,-4.603035,-2.6950445,-4.6176863,-1.0944014,0
-546.58594,82.376595,-2.031071,27.277065,10.22999,-4.982812,-1.8949229,-11.43816,-9.37257,0.1470405,0.64759403,-4.887118,-0.24571697,2.7664323,-3.0878603,-1.7233142,-5.5178766,1.0469259,-0.06981072,-2.2289639,-5.671434,1.4875959,-6.9922495,-4.877165,-2.6428442,-4.8939996,-4.0232153,-0.5997059,-1.2387145,0.8322851,-3.445164,-2.163454,-3.9439096,-1.5466739,-2.1874151,0.09954669,-5.0437875,-3.764385,-5.8034077,-1.6799723,0
-552.67566,76.86821,-0.26515293,22.726542,13.842166,-9.5038,0.329714,-10.494922,-9.052474,-0.21904004,-1.4510357,-4.666321,0.7003836,4.7976913,-1.0304357,0.11246466,-5.2155747,1.1303399,0.23877877,-3.488797,-5.7674947,1.9401501,-5.3348603,-5.095005,-2.3836818,-3.2834656,-3.9164448,-1.5808462,-1.5471133,0.42290962,-1.718482,-2.0704105,-3.9444962,-3.0497792,-2.2745368,-0.13243733,-3.1830711,-3.2032282,-4.1092997,-1.5031314,0
-557.29126,90.72883,-0.5376667,24.268135,12.84832,-3.9059734,-4.0153685,-11.943898,-6.530786,-1.5587534,-2.6131926,-3.079259,-0.4896348,4.108975,-1.2443433,-0.36544165,-5.354804,0.46826518,-0.55847955,-3.967058,-5.7627406,2.9179456,-6.3648634,-4.4623113,-2.3067694,-3.8929071,-2.6731417,-2.7643526,-0.91278815,1.6743588,-2.0450153,-3.0751753,-2.7562633,-1.2435552,-3.2820644,-0.4964946,-3.5719752,-2.2017338,-4.486477,-1.8312095,0
-532.7363,78.76804,-5.0115204,16.03551,9.484488,-8.72248,-2.1906044,-8.289342,-12.524081,0.5871972,-3.7164984,-6.4499993,-0.44243136,-1.4181267,-5.636244,-5.0097375,-4.957742,-1.5119276,-2.483084,-4.2145505,-4.5077887,-1.3394542,-5.7214913,-5.011403,-2.5173934,-3.1059105,-3.2735658,-1.376581,-1.8088589,-0.44883856,-3.989962,-1.3520525,-3.2758498,-2.4190645,-2.9545448,-0.75385904,-3.8772655,-3.061796,-3.6927607,-2.4015303,1
-525.9824,80.09113,-9.965926,18.007996,15.361167,-9.379954,-1.0637488,-6.001053,-13.7891245,1.9719473,-2.1441925,-6.988594,0.5396778,0.68632025,-4.1612906,-3.663676,-4.9034452,-2.1327968,-2.128014,-3.100925,-5.637665,-0.10364885,-4.4237847,-4.5331097,-3.0298855,-2.8892217,-4.0482273,-0.06487433,-1.7043701,0.63725656,-3.8323405,-1.6086385,-3.0782156,-2.8665278,-3.239371,-1.1291889,-2.9357882,-3.7097156,-3.4263499,-0.66403294,1
-507.17825,78.33868,-14.386065,20.004131,9.588924,-10.11172,-4.3813977,-11.902905,-14.353194,0.047687706,-5.6072507,-7.676503,-0.35218722,-0.058777384,-5.203901,-4.7786903,-7.510874,-1.3560349,-2.8827338,-5.1872435,-7.0158014,-0.8985042,-5.2393756,-5.9523993,-1.4171036,-3.3233464,-3.3576796,-2.039668,-0.8353274,0.13368618,-3.9507244,-1.5292144,-3.9400117,-2.5553436,-2.214493,-0.55945784,-3.26954,-3.4588027,-2.8399682,-1.6421005,1
-527.1684,80.67402,-10.302275,15.111146,8.039123,-5.522026,-6.871842,-12.282243,-12.339081,-0.9668659,-4.2359104,-6.9484406,-1.6459064,-0.33679187,-3.9739375,-4.8071423,-6.623879,-1.8193824,-3.9632201,-5.8194895,-7.108635,-0.85340947,-5.7609134,-5.9985948,-2.3327422,-2.0190828,-3.7036302,-1.3539603,-2.039397,0.7006924,-4.5450883,-1.9244522,-3.9044454,-2.2299988,-1.798715,-1.7144654,-3.7936025,-3.8548496,-4.7221503,-2.0947106,1
-433.62097,68.82443,-21.662743,14.799863,5.116739,-15.521425,-5.302213,-7.151076,-19.369839,-1.6785874,-5.396932,-12.553563,-0.7820835,-6.1062164,-6.4569225,-4.845097,-7.2087655,-5.36779,-4.362586,-5.9407687,-7.3820624,-1.7276995,-6.2516646,-7.723129,-4.0926185,-5.169486,-6.5987115,-1.8653247,-1.378355,0.22872536,-1.5437974,0.39483473,-0.4423763,0.43158594,-0.13725974,0.79705024,-1.4053124,-1.7814288,-2.230682,0.21126577,1
-437.99252,65.70719,-21.673265,12.457486,8.089874,-15.065758,-4.9747124,-5.972537,-21.796522,-1.2733325,-5.7500587,-11.819887,-2.0328648,-5.2204275,-7.9609346,-5.056293,-8.339863,-6.123169,-3.2828357,-5.960048,-6.700402,-2.5856009,-7.043103,-7.5033937,-3.7724838,-5.3423257,-5.910141,0.19993334,-0.3742343,1.7011334,0.17977001,1.4318565,-1.8897446,-1.835283,-0.8750574,2.0814142,-1.1237985,-1.3454503,-2.8812246,0.0043014525,1
-464.15375,73.168785,-14.244211,11.6198635,6.6598163,-12.33022,-7.9245934,-9.136691,-17.148285,0.6441224,-5.9480114,-9.733662,-1.2842736,-5.3605127,-4.6618376,-4.6877327,-8.306194,-2.6722624,-3.2759168,-4.921022,-6.0808544,-2.0141263,-4.4294877,-7.587833,-3.3760986,-3.6183786,-4.8410597,-2.296829,-2.5344377,-0.5104004,-3.441136,-2.6413972,-5.042726,-3.9015975,-4.100764,-2.8376968,-3.9293578,-3.9809654,-1.9056346,1.480275,1
-415.22647,66.02544,-19.180534,12.552188,2.6479533,-14.353035,-7.7421217,-8.396595,-20.707594,-2.5299752,-5.922076,-12.004231,-1.2445385,-4.6446214,-7.032993,-5.6504846,-9.116584,-5.39824,-3.8915021,-7.4216084,-7.9314528,-2.3658054,-6.481895,-8.5587225,-3.3250232,-4.0216074,-3.745184,-1.949017,-1.9361994,-0.09725923,-3.523252,-3.0625377,-3.114974,-2.3198023,-0.8084661,-0.23956493,-1.4877799,-2.1120062,-0.81995445,1.057163,1
-608.65717,70.249565,5.9621706,24.584732,9.799975,-4.9646187,4.1657853,-8.069991,-9.144097,-4.057189,-0.55917436,-6.892534,-1.4613988,-2.6211567,-2.3472168,-2.2326245,-7.558532,-0.38475564,-2.407341,-1.2734206,-4.2096434,2.066604,-5.3848515,-2.719271,-1.2218844,-1.5724449,-5.7754283,-1.0403908,-1.7956438,0.286392,-3.4608202,-0.8367426,-2.943723,-0.15568106,-3.2712479,1.4371995,-2.4754136,-1.3670197,-3.09493,-0.7987275,2
-632.1316,69.039825,7.782141,23.509537,7.5574884,-3.276096,6.8732424,-5.600114,-5.5511627,-5.2543592,-2.7384694,-3.8702428,-0.6359796,-2.4015539,-1.7708875,-1.9784532,-6.1944866,0.64846176,-2.450138,-1.4914631,-4.441545,-0.114582956,-5.8987164,-3.5117855,-1.277727,0.66119057,-4.597578,-0.5763806,-1.2911067,-0.55629474,-3.0022674,-2.324842,-2.2996633,0.20110594,-3.3928978,1.4604656,-2.7465184,-1.9280257,-4.7610145,-1.7006533,2
-566.8339,73.90199,4.070377,23.589508,7.743107,-3.56504,3.2578433,-10.8926325,-9.66866,-0.50623953,-0.5062143,-4.542514,-1.6445918,-0.5721429,-2.1856704,-3.5556645,-8.54128,1.2203645,1.0755348,-1.8384193,-6.174828,1.5465857,-5.862342,-3.021997,-3.3648963,-1.727176,-3.305012,1.1882666,0.56026,-1.5983622,-1.7134669,0.014463953,-4.182727,-1.609307,-2.071585,1.9609816,-4.446576,-1.6322855,-4.5344453,-0.23561569,2
-589.2634,70.05587,1.033339,24.135904,9.354836,-3.2877922,4.2645397,-8.090167,-10.306994,-2.1755624,-1.313169,-5.911284,-0.8165551,-2.1667829,-1.8503498,-1.1914495,-7.8612766,1.2471396,0.91083926,-1.5294647,-4.419596,1.794451,-6.050871,-1.0811703,-3.0515378,-1.7711903,-4.645174,-0.07149117,-1.1652427,0.1853315,-3.2837346,1.6292189,-3.30343,-0.27159992,-1.462099,2.2548301,-1.9948665,-1.6781671,-3.582586,-0.6093967,2
-461.27615,73.13595,-22.707571,17.943611,12.587068,-13.548187,-20.72635,-2.4905312,-27.665821,-9.116622,0.07182852,-17.561937,-6.8312535,-1.9977689,-8.934675,-0.55423766,-8.816637,-4.246171,-0.56271297,-5.5785885,-2.1522088,-5.291656,-3.5628934,-2.454483,-4.632909,-2.7734692,-4.1541977,-1.90096,-3.6813438,0.20817365,-0.892325,-4.9885187,-1.6956664,0.4796246,-4.116676,1.0136611,0.79263645,1.4188478,-1.5996537,2.9294317,2
-478.2975,64.43576,-17.66245,17.100721,13.940678,-10.265295,-19.645887,-5.88324,-27.029196,-6.094901,2.4450076,-17.22948,-5.4525514,-3.632414,-8.643287,-2.0639002,-8.431681,-4.548948,0.9545524,-5.7095985,-0.80131865,-3.625731,-3.8966417,-1.413034,-5.260125,-2.3454878,-3.4194205,-1.8795696,-3.3140657,0.8720839,-0.046839785,-4.840804,-1.5739882,1.2641842,-2.5377336,3.7717676,3.2816103,3.2207136,1.1336672,3.8294728,2
-496.16046,64.49222,-12.770295,21.114105,15.338196,-13.599185,-7.463608,-8.457805,-23.877134,-0.577973,-4.0146246,-12.787365,-4.2957993,-5.573661,-5.0963397,-2.9772282,-8.252043,-1.6913103,-1.7431866,-1.8024938,-4.4225745,-1.3726795,-1.6837384,-3.4064107,-2.7781339,-2.5838594,-3.7612405,-1.6089331,-2.2911818,0.80563134,-2.5097313,-2.6041443,-0.49506438,-2.3509908,-2.642717,-1.1164515,-0.59750175,-3.9027565,-2.0241013,-0.8006397,2
-501.73422,75.064575,-14.154983,20.231766,16.104958,-12.252614,-11.499883,-5.136915,-23.806942,-1.9098916,-1.8545828,-13.707855,-3.9818082,-3.8069098,-5.6003995,-0.09108934,-6.6462526,-1.4905319,-2.196478,-2.3549368,-2.6583614,-2.8888772,-1.757587,-1.3913797,-4.180891,-0.54097104,-4.8905497,-2.3636835,-1.823536,0.6407471,-0.25946814,-4.4125495,-0.15748928,-1.0786043,-1.9629003,-0.49807405,1.0668722,-1.8838838,-1.3069166,1.8452164,2
-386.15427,54.549294,-19.863903,19.414856,7.3830733,-18.857273,-4.052342,-7.2078595,-24.045527,-1.9464236,-3.6749992,-11.773699,-3.3822834,-2.5661273,-6.4270434,-2.4751456,-8.866719,-0.72076863,-4.765161,-3.5360098,-4.6472254,-4.194046,-4.4222555,-5.3528533,-3.3728218,-2.63584,-6.5400944,-1.7799627,-3.024234,-0.7905034,-2.8477736,-4.5691156,-5.845902,-5.100241,-4.7058473,-0.5838492,-0.48585105,2.419335,-1.0965843,0.5715394,3
-392.9918,61.82944,-19.736876,16.690248,9.173633,-17.242311,-1.6093609,-6.615341,-23.325794,-0.8393769,-2.826,-11.748283,-3.6107562,-2.0689175,-8.458413,-1.8258069,-9.248512,-1.4187295,-4.376301,-3.3047225,-4.093755,-2.9105735,-3.6324477,-5.7997203,-4.216425,-2.601877,-5.920012,-2.2865243,-4.1516867,-1.8125244,-3.0225177,-3.0616798,-4.1637197,-3.58266,-5.767857,-3.1504223,-3.5136545,-0.4050475,-1.1367781,1.730037,3
-363.671,54.145897,-14.411882,14.653883,4.4937406,-17.294447,-3.1127555,-6.688236,-22.909052,-5.2218103,-4.152585,-13.507478,-4.007774,-4.374659,-4.8490334,-4.0184126,-9.36613,-0.8884214,-4.1311226,-5.2875857,-5.784158,-2.2135673,-5.295115,-5.993905,-6.6614566,-3.9868746,-7.6163707,-3.248672,-4.8209934,-2.0036573,-2.73228,-3.7139623,-4.3560762,-2.227302,-0.7080962,1.255466,-0.09449991,-0.1276305,-3.6204913,-1.0825101,3
-388.4602,61.535397,-17.701784,16.057922,7.217313,-16.820877,-3.1686368,-9.730256,-25.144888,-0.7656051,-3.7377121,-15.329662,-3.368205,-3.1366675,-6.9401073,-2.9529936,-9.321792,-0.8099501,-4.5815377,-3.0327947,-6.518888,-2.8287556,-3.4555955,-6.206673,-4.5642896,-2.5721812,-6.641068,-2.3358004,-5.015281,-1.0182515,-3.2463,-4.188912,-6.180741,-3.7520318,-4.0995536,0.034210674,0.25831464,2.8477042,-0.7206336,0.47515535,3
-318.3846,44.017994,-21.426258,16.973633,6.556684,-15.78299,-5.886703,-4.028214,-20.215885,-1.7006396,-2.9400592,-12.254,-2.7805135,-2.8646383,-5.8168774,-3.4509718,-5.5477643,-1.2750393,-3.8983471,-6.0084558,-6.2299914,-4.5933113,-5.6336746,-7.499043,-4.612626,-6.167465,-8.35998,-3.1831808,-1.5110338,3.7384963,7.4977107,7.7755437,3.130065,2.4674344,-1.2628659,3.3016672,1.48397,5.221936,1.8012772,1.4400645,3
-338.17737,44.993183,-26.049553,14.94916,8.425382,-11.174109,-10.045858,-5.7137103,-21.19834,-2.2974744,-2.8460317,-13.36029,-2.3475647,-4.4512143,-6.0893645,-5.452868,-5.909133,-3.2651048,-5.6631737,-7.170939,-7.3935914,-4.4658427,-7.090591,-7.5108323,-2.971655,-2.0986693,-2.318572,4.8621893,0.8982058,5.1196494,4.8291473,5.118469,3.3449485,5.531301,1.8436941,3.728557,0.99448663,2.7295148,-0.8723296,0.10209315,3
-337.6536,46.316902,-19.178957,11.074575,4.2875,-17.343,-4.758514,-9.577705,-23.545538,-3.1826367,-5.2639647,-13.317463,-5.214488,-3.311381,-5.3306727,-4.3690863,-9.015901,0.5400455,-5.7592096,-5.1030025,-5.576443,-4.7110605,-6.5365906,-8.835816,-5.815418,-4.6252155,-7.9455914,-2.9736745,-6.6652937,-3.407685,-4.0028505,0.4019891,1.6961379,4.277806,3.7584882,5.048224,1.2912999,2.9072323,0.032051526,2.2854402,3
-328.55063,39.40305,-22.799921,14.642349,2.935407,-18.907793,-7.720522,-7.6854997,-24.05602,-4.6255836,-4.9170904,-12.54772,-3.4097648,-2.9355206,-4.5362124,-5.1510496,-8.822143,-2.8492825,-6.488127,-8.352385,-8.824602,-6.20126,-7.1792235,-9.061942,-6.2633386,-4.101802,-5.144072,1.8691295,1.9911678,7.2582474,5.2444487,3.54932,-1.5151739,-0.0698317,-1.6830765,3.0635986,1.2666883,3.67397,1.4909685,3.690249,3
-520.6708,75.32217,-7.1915984,19.943123,8.334424,-7.6142225,0.08152653,-8.849051,-14.6761465,0.5064265,-1.9790698,-11.4129715,-2.1152666,1.6921839,-3.8032215,-1.2316449,-5.2128153,-1.0569345,-3.2072668,-1.5299478,-4.834512,-1.695818,-6.3237906,-4.0361385,-1.8775594,-2.1776805,-3.7847834,-0.26816776,-1.0190902,0.8238659,-2.6789725,-1.6309223,-3.0196905,-1.9294499,-4.296131,0.46108168,-1.6250013,-3.4222367,-3.2376757,-0.13797987,4
-524.0986,75.69732,-10.133813,17.38738,7.6728954,-10.298798,-1.351685,-9.965373,-14.640922,-0.052475035,-2.2189038,-10.937863,-3.3392568,-0.7662287,-3.947037,-1.4204804,-6.9289193,-0.12619564,-3.388898,-3.2694194,-6.3273664,-1.7573495,-6.8912683,-3.0566387,-2.583949,-2.0040374,-3.8167396,-0.88269925,-0.69488734,-0.12598595,-3.1742685,-1.350777,-3.0183585,-1.8799783,-3.8948336,1.3546616,-2.5389225,-4.01787,-3.956127,-1.3192943,4
-537.65796,63.866444,-5.3286514,14.757947,9.591012,-5.2301636,-1.7309138,-8.747887,-13.200913,-0.67552286,-6.308893,-9.233312,-2.721582,-1.1902462,-1.627648,-2.044954,-8.32259,-3.6687164,-3.5098357,-2.5200024,-7.421518,-3.1782653,-4.629233,-4.879075,-2.8156207,-1.9713778,-4.7837586,-1.273211,-1.8866754,0.5455142,-4.125045,-2.0749187,-4.312732,-1.9828414,-3.5264704,-1.5846413,-2.8300579,-5.746034,-3.827442,-2.7775872,4
-555.78253,65.666565,0.9857132,14.815764,5.174633,-5.5788574,2.5462244,-8.105592,-11.850553,-3.2594,-5.593163,-8.272219,-3.3636525,-1.7094074,-2.7075553,-3.234957,-8.611288,-3.68029,-2.8505344,-4.174546,-6.6184125,-2.0753963,-5.246692,-2.5912485,-1.728133,-2.6597638,-3.4933522,-0.14087804,-1.0317745,-0.1618429,-2.8835201,-1.2030109,-2.767542,-1.7769558,-2.1920428,-0.4334545,-0.6771997,-3.5659938,-1.9043796,-2.1575818,4
-450.1075,55.967167,-19.256317,13.428956,7.4914117,-12.126912,-6.5527644,-5.330289,-18.793661,-1.3546,-3.1236267,-10.068286,-2.8465557,-0.45498106,-4.550951,-1.9487435,-9.194287,-3.0016809,-4.288321,-5.088893,-4.422713,-3.8746443,-4.3788533,-3.950292,-3.94174,-3.7258413,-4.359419,-2.5319152,-2.8080978,-0.45888466,-4.156292,-2.2599463,-5.115286,-3.5287986,-4.9770465,-2.2009566,-3.3857439,-1.4661114,-1.9598775,1.3020835,4
-452.69308,60.318195,-17.176676,12.942075,5.963966,-10.501118,-8.55396,-5.355093,-18.429476,-3.2429821,-1.8207328,-11.229436,-4.1406054,-1.9343524,-4.1651816,-1.0762447,-10.536114,-3.0003426,-3.709028,-5.152951,-3.7429175,-5.761405,-3.8468533,-5.4728227,-4.34514,-3.2889616,-5.7724133,-3.0399108,-3.8468444,-0.115710236,-5.2402973,-5.3242683,-3.9388258,-2.2244713,-3.9919326,-0.13479832,-2.7124946,-0.24406834,-1.5041949,2.5764189,4
-439.8025,66.570854,-13.806954,13.490328,8.420554,-8.687791,-5.918258,-9.058693,-18.912731,-4.031662,-5.2620907,-11.273658,-4.6644435,-2.1731827,-5.358344,-1.7430842,-10.164333,-3.9432683,-4.007846,-5.5146756,-6.0745306,-4.754006,-5.0755863,-5.7043223,-5.3297176,-3.622684,-5.377747,-1.86702,-2.1697776,-1.0224665,-5.2889442,-2.6507225,-4.221058,-3.6691022,-3.3271194,-2.3765945,-3.3033388,-5.6535344,-2.7962399,-0.66184187,4
-469.87946,62.2131,-9.98339,12.094542,8.966931,-8.583431,-4.9938297,-5.8879247,-15.884706,-3.0375836,-7.6457934,-11.301884,-4.1710367,-2.4594305,-5.0342274,-1.5453538,-10.1395855,-3.8698661,-4.617256,-4.0338416,-6.5991673,-4.1613817,-4.582789,-5.2053304,-3.848055,-4.096263,-6.401711,-2.4416692,-2.8899767,-0.62303805,-4.5203686,-1.9902613,-4.3761363,-4.3435116,-4.342505,-1.9873883,-2.6687403,-3.736384,-3.5558274,-2.7113602,4
-504.1586,71.73309,-5.9589977,17.702547,8.745834,-12.973799,1.3793086,-6.7694855,-14.990351,-0.0056777513,-0.86492103,-8.990441,-6.3691688,-2.986037,-5.2527623,-3.064373,-7.0600286,-0.45116577,-4.029831,-2.8093607,-6.038839,-0.3239361,-6.543863,-2.9984097,-3.1405134,-2.6001954,-4.274275,-1.4732034,-0.80366975,-1.4001789,-2.215643,-1.8005877,-3.5539355,-2.2634296,-1.8115648,-0.0522458,-3.1531835,-1.6228312,-3.7697463,-1.893165,5
-497.49286,66.8402,-10.210869,20.631247,12.056825,-15.807016,1.4038963,-5.3197346,-12.174136,-1.579838,1.0150542,-6.8438277,-4.274132,0.26705799,-5.5592318,-2.1709316,-7.283907,0.1228859,-4.700468,-1.9907304,-3.0671067,-0.29399255,-7.863557,-2.6120718,-3.9829073,-3.4400952,-3.959228,-0.7400357,-2.072409,-1.2249066,-2.517579,-2.1355214,-2.581974,-2.113415,-2.124193,0.087157875,-3.729249,-1.6013898,-4.4093175,-2.166129,5
